Title,Property Type,Location,Bedrooms_Num,Bathrooms_Num,Size_SQM,Amenities,Surroundings,Price_Numeric,Price_Millions,Price_per_SQM,Amenity_Count,Month,Year,URL
3 Bed House with En Suite in Kitengela,House,Kitengela,3,4.0,450.0,"En Suite, Fibre Internet, Balcony, BBQ, Electric Fence, Borehole, Garden, Staff Quarters, Wheelchair Access, Gated Community","Bus Stop, Hospital, School, Shopping Centre",9500000.0,9.5,21111.11111111111,0,2,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3909116
5 Bed Villa with En Suite in Karen,Villa,Karen,5,6.0,1000.0,"Backup Generator, En Suite, Balcony, Parking, Staff Quarters, Borehole, Garden, Gated Community",,195000000.0,195.0,195000.0,0,2,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3909081
5 Bed House at Gatanga Road,House,Thika,5,8.0,350.0,,,35000000.0,35.0,100000.0,0,2,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thika-3909015
4 Bed Townhouse with En Suite in Lavington,Townhouse,Lavington,4,4.0,13.0,"Walk In Closet, En Suite, Fibre Internet, Gated Community, Garden, Electric Fence, Staff Quarters, Parking, Balcony, Kids Play Area","Bus Stop, Hospital, School",44000000.0,44.0,3384615.3846153845,0,2,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3908654
3 Bed House with En Suite in Kiambu Road,House,Kiambu Road,3,3.0,480.0,"En Suite, Fibre Internet, BBQ, Parking, Staff Quarters, Borehole, Garden, Gated Community","School, Hospital, Bus Stop, Shopping Centre",27000000.0,27.0,56250.0,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kiambu-road-3906694
3 Bed House with En Suite at Ngong,House,Kimuka,3,3.0,165.0,"En Suite, Fibre Internet, Garden, Parking","Bus Stop, Hospital, School, Shopping Centre, Scenic View",6000000.0,6.0,36363.63636363636,0,5,2025,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kimuka-3808865
4 Bed House with En Suite at Eden Ville Estate,House,Kiambu Road,4,2.0,480.0,"Service Charge Included, En Suite, Fibre Internet, Kids Play Area, Parking, BBQ, CCTV, Staff Quarters, Electric Fence, Borehole, Wheelchair Access, Garden, Gated Community","Bus Stop, Shopping Centre, Hospital, Scenic View, School",29000000.0,29.0,60416.666666666664,0,2,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3908594
6 Bed Villa with En Suite in Lavington,Villa,Lavington,6,7.0,630.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Furnished, Serviced, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",96000000.0,96.0,152380.95238095237,0,12,2025,https://www.buyrentkenya.com/listings/furnished-6-bedroom-villa-for-sale-lavington-3879681
5 Bed Townhouse with Staff Quarters in Kileleshwa,Townhouse,Kileleshwa,5,6.0,366.03782,"Alarm, Backup Generator, Walk In Closet, Balcony, Electric Fence, Garden, Parking, Staff Quarters, Gated Community","Bus Stop, Golf Course, Hospital, School, Shopping Centre",80000000.0,80.0,218556.65078542975,0,2,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3908366
4 Bed House with En Suite at Magadi Road,House,Karen,4,4.0,392.0,"Alarm, En Suite, Fibre Internet, Serviced, Balcony, BBQ, CCTV, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",80000000.0,80.0,204081.6326530612,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3907929
3 Bed House with En Suite at Langata,House,Langata,3,3.0,200.0,"Backup Generator, En Suite, Balcony, Kids Play Area, Garden, Gated Community, CCTV, Parking, Electric Fence, Borehole","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, Sea View",15000000.0,15.0,75000.0,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-langata-3908271
5 Bed Townhouse with En Suite at Mt Kenya,Townhouse,Nyali,5,5.0,404.12805,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",29500000.0,29.5,72996.66528962788,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyali-area-3908241
4 Bed House with Swimming Pool in Kiambu Road,House,Kiambu Road,4,4.0,280.0,"Backup Generator, Alarm, Aircon, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, Shopping Centre, School",47000000.0,47.0,167857.14285714287,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3908112
4 Bed Townhouse with Swimming Pool in Kiambu Road,Townhouse,Kiambu Road,4,2.0,190.0,"Swimming Pool, Gated Community, Garden",,28000000.0,28.0,147368.42105263157,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3907996
5 Bed Villa in Nyali Area,Villa,Nyali,5,5.0,134.70935,,,29500000.0,29.5,218989.99586888365,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-nyali-area-3907892
5 Bed Villa in Lavington,Villa,Lavington,5,7.0,476.0,,,115000000.0,115.0,241596.6386554622,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3907833
4 Bed House with En Suite at Mtwapa,House,Mtwapa,4,4.0,227.61235,"Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Swimming Pool, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",12000000.0,12.0,52721.21657722,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mtwapa-3907842
4 Bed House with En Suite at Varsityville Estate,House,Kamakis,4,4.0,320.0,"En Suite, Fibre Internet, Serviced, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",28000000.0,28.0,87500.0,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kamakis-3907676
6 Bed Villa with En Suite in Spring Valley,Villa,Spring Valley,6,7.0,500.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Serviced, Service Charge Included, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",140000000.0,140.0,280000.0,0,1,2026,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-spring-valley-3906478
4 Bed Villa with En Suite at Peponi Road Spring Valley,Villa,Spring Valley,4,4.0,789.6754999999999,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Service Charge Included, Serviced, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",85000000.0,85.0,107639.15051182416,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-spring-valley-3907504
6 Bed Villa with En Suite at Loiyangalani Road Lavington Nairobi,Villa,Lavington,6,7.0,852.756637,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, CCTV, BBQ, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Swimming Pool, Staff Quarters, Parking, Gym, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",85000000.0,85.0,99676.73813601758,0,1,2026,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-lavington-3907497
4 Bed House with En Suite in Kiambu Road,House,Kiambu Road,4,4.0,365.0,"Walk In Closet, En Suite, Fibre Internet, Aircon, Backup Generator, Balcony, Gym, Kids Play Area, Parking, BBQ, CCTV, Staff Quarters, Swimming Pool, Electric Fence, Borehole, Wheelchair Access, Gated Community, Garden","Shopping Centre, Bus Stop, Hospital, School",60000000.0,60.0,164383.56164383562,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3907445
4 Bed House with En Suite at Lavington,House,Lavington,4,4.0,378.0,"Backup Generator, En Suite, Walk In Closet, CCTV, Electric Fence, Borehole, Garden, Gated Community, Kids Play Area, Parking, Balcony","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",60000000.0,60.0,158730.15873015873,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3907357
5 Bed Townhouse with En Suite at Lavington,Townhouse,Lavington,5,5.0,349.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Golf Course, Hospital, School, Shopping Centre",55000000.0,55.0,157593.12320916905,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3907235
4 Bed House with En Suite at Waiyaki Way,House,Mountain View,4,3.0,380.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Sea View, Shopping Centre",35000000.0,35.0,92105.26315789473,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mountain-view-3901797
4 Bed Townhouse with En Suite in Langata,Townhouse,Langata,4,4.0,348.38625,"Alarm, En Suite, Fibre Internet, Walk In Closet, Backup Generator, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area, Gym","Bus Stop, Hospital, School, Shopping Centre",35900000.0,35.9,103046.54675665298,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-3906825
4 Bed House with En Suite in Kiambu Road,House,Kiambu Road,4,4.0,330.0,"En Suite, Kids Play Area, BBQ, Parking, CCTV, Staff Quarters, Electric Fence, Borehole, Wheelchair Access, Gated Community, Garden","Shopping Centre, Bus Stop, Hospital, School",35000000.0,35.0,106060.60606060606,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3906740
4 Bed House with Staff Quarters in Kiambu Road,House,Kiambu Road,4,3.0,480.0,"Fibre Internet, Walk In Closet, Parking, BBQ, CCTV, Staff Quarters, Electric Fence, Borehole, Wheelchair Access, Gated Community, Garden","Shopping Centre, Bus Stop, Hospital, School",29000000.0,29.0,60416.666666666664,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3906662
4 Bed House with En Suite in Gikambura,House,Gikambura,4,4.0,298.0,"En Suite, Fibre Internet, Staff Quarters, Wheelchair Access, Garden, Gated Community, Kids Play Area, Parking","Bus Stop, Hospital, Scenic View, School, Shopping Centre",13700000.0,13.7,45973.154362416106,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gikambura-3906641
5 Bed Villa with En Suite at Isaac Gathanju Close,Villa,Lavington,5,5.0,485.0,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, CCTV, Electric Fence, Parking, Staff Quarters, Wheelchair Access, Gated Community, Borehole","Shopping Centre, Scenic View",85000000.0,85.0,175257.7319587629,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3906627
4 Bed House with En Suite at Loresho,House,Loresho,4,4.0,518.0,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, CCTV, Balcony, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Parking, Staff Quarters","Scenic View, Shopping Centre",170000000.0,170.0,328185.32818532817,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3906623
5 Bed Villa with En Suite at Muthangari Road,Villa,Lavington,5,5.0,395.0,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Gated Community","Scenic View, Shopping Centre",65000000.0,65.0,164556.96202531646,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3906601
4 Bed Townhouse with En Suite in Kiambu Road,Townhouse,Kiambu Road,4,4.0,410.0,"En Suite, Walk In Closet, Balcony, Parking, Gated Community, Garden, Kids Play Area","Bus Stop, Shopping Centre, Hospital, Golf Course, School",32500000.0,32.5,79268.29268292683,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3906575
4 Bed Townhouse with En Suite at Peponi Road,Townhouse,Westlands,4,4.0,789.6754999999999,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, Staff Quarters, CCTV, Borehole, Garden, Electric Fence, Parking, Wheelchair Access","Scenic View, Shopping Centre",85000000.0,85.0,107639.15051182416,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3906567
4 Bed House with En Suite at Paradise Lost Road,House,Kiambu Road,4,4.0,330.0,"Alarm, En Suite, Fibre Internet, Parking, BBQ, Staff Quarters, Electric Fence, Borehole, Wheelchair Access, Garden, Gated Community, Kids Play Area","Shopping Centre, Bus Stop, Hospital, Sea View",33000000.0,33.0,100000.0,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3905661
3 Bed House with En Suite in Ngong,House,Ngong,3,3.0,154.0,"En Suite, Fibre Internet, Walk In Closet, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",7500000.0,7.5,48701.2987012987,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3906448
4 Bed Townhouse with En Suite in Kileleshwa,Townhouse,Kileleshwa,4,5.0,366.03782,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",80000000.0,80.0,218556.65078542975,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3904484
4 Bed Townhouse with En Suite in Membley,Townhouse,Membley,4,5.0,320.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Furnished, Serviced, Service Charge Included, Balcony, BBQ, CCTV, Electric Fence, Borehole, Parking, Gym, Garden, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",33000000.0,33.0,103125.0,0,1,2026,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-membley-3906432
3 Bed House with En Suite at Awali Estate Vipingo,House,Vipingo,3,3.0,506.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Serviced, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Gym, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",16000000.0,16.0,31620.553359683796,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3906350
5 Bed Townhouse with En Suite in Runda,Townhouse,Runda,5,5.0,432.0,"Walk In Closet, En Suite, Balcony, Kids Play Area, Parking, BBQ, CCTV, Staff Quarters, Swimming Pool, Garden, Gated Community, Wheelchair Access, Electric Fence, Gym","Shopping Centre, Hospital, School, Bus Stop, Golf Course",115000000.0,115.0,266203.7037037037,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3904734
5 Bed Villa with En Suite in Runda,Villa,Runda,5,6.0,480.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Swimming Pool, Kids Play Area, Gated Community","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",110000000.0,110.0,229166.66666666666,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-runda-3906320
4 Bed House with En Suite in Jamhuri,House,Jamhuri,4,4.0,157.0,"Aircon, Alarm, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Scenic View, Hospital, Golf Course, School, Shopping Centre",23000000.0,23.0,146496.81528662422,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-jamhuri-3900259
5 Bed Townhouse with En Suite in Kileleshwa,Townhouse,Kileleshwa,5,6.0,392.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",53000000.0,53.0,135204.08163265305,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3906295
5 Bed House with En Suite at Ruiru,House,Ruiru,5,5.0,320.0,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Balcony, BBQ, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",25500000.0,25.5,79687.5,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3890233
5 Bed Villa with En Suite in Runda,Villa,Runda,5,7.0,500.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Furnished, Walk In Closet, Service Charge Included, Serviced, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",150000000.0,150.0,300000.0,0,1,2026,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-runda-3905574
4 Bed Townhouse with Swimming Pool in Runda,Townhouse,Runda,4,4.0,348.0,"Swimming Pool, Gated Community, Garden",,43000000.0,43.0,123563.2183908046,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3905424
6 Bed Townhouse with En Suite at Brookside Estate Nairobi,Townhouse,Brookside,6,6.0,348.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, BBQ, Balcony, CCTV, Electric Fence, Borehole, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",43000000.0,43.0,123563.2183908046,0,1,2026,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-brookside-3904053
4 Bed Villa with En Suite at Off Loresho Ridge,Villa,Loresho,4,4.0,780.0,"Service Charge Included, Alarm, Backup Generator, Walk In Closet, En Suite, Fibre Internet, Garden, Gated Community, Wheelchair Access, Borehole, Electric Fence, Swimming Pool, Staff Quarters, CCTV, BBQ, Parking, Gym, Balcony, Kids Play Area","School, Scenic View, Hospital, Golf Course, Bus Stop, Shopping Centre",113000000.0,113.0,144871.79487179487,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3905209
4 Bed Townhouse with En Suite at Off Loresho Ridge,Townhouse,Loresho,4,4.0,450.0,"Fibre Internet, En Suite, Backup Generator, Walk In Closet, Service Charge Included, Alarm, Garden, Gated Community, Wheelchair Access, Borehole, Electric Fence, Swimming Pool, CCTV, Staff Quarters, Parking, BBQ, Balcony, Gym, Kids Play Area","School, Scenic View, Hospital, Golf Course, Bus Stop, Shopping Centre",100000000.0,100.0,222222.22222222222,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3905179
4 Bed House with En Suite at Riabai Road,House,Kiambu,4,4.0,350.0,"En Suite, Fibre Internet, Serviced, Walk In Closet, Balcony, Garden, Parking, Staff Quarters, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",35000000.0,35.0,100000.0,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-town-3899517
3 Bed Villa with En Suite at La-Marina,Villa,Mtwapa,3,2.0,1200.0,"Aircon, Alarm, En Suite, Fibre Internet, Furnished, Serviced, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Borehole, Garden, Parking, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",38000000.0,38.0,31666.666666666668,0,1,2026,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3905006
5 Bed Villa with En Suite in Muthaiga,Villa,Muthaiga,5,6.0,480.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, Electric Fence, CCTV, Garden, Parking, Staff Quarters, Wheelchair Access, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",120000000.0,120.0,250000.0,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-muthaiga-3904843
5 Bed Villa with En Suite in Lavington,Villa,Lavington,5,5.0,395.0,"Backup Generator, En Suite, Walk In Closet, Electric Fence, Garden, Gated Community, Swimming Pool, Staff Quarters, Parking, Kids Play Area","Shopping Centre, Hospital, School",60000000.0,60.0,151898.7341772152,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3904818
4 Bed Townhouse with En Suite in Kileleshwa,Townhouse,Kileleshwa,4,4.0,402.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Parking, Gym, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Scenic View, Hospital, Golf Course, School, Shopping Centre",72000000.0,72.0,179104.4776119403,0,4,2025,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3791884
6 Bed House with En Suite at Karen,House,Karen,6,8.0,630.0,"En Suite, Walk In Closet, Alarm, Balcony, Garden, Gated Community, Staff Quarters, Parking","Bus Stop, Golf Course, Hospital, School, Shopping Centre",120000000.0,120.0,190476.19047619047,0,1,2026,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-karen-3904559
4 Bed House with En Suite in Thika Road,House,Thika Road,4,4.0,200.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Borehole, Electric Fence, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area, Gym","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",15500000.0,15.5,77500.0,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-road-3904526
4 Bed House with En Suite in Mombasa Road,House,Mombasa Road,4,5.0,200.0,"Alarm, Service Charge Included, Walk In Closet, En Suite, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Gym, Kids Play Area","Bus Stop, Shopping Centre, Hospital, Scenic View, School",15500000.0,15.5,77500.0,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mombasa-road-3904520
3 Bed House with En Suite at Rimpa Road,House,Ongata Rongai,3,3.0,162.0,"En Suite, Fibre Internet, Serviced, Balcony, BBQ, Borehole, Garden, Parking, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, Scenic View, School, Shopping Centre",7800000.0,7.8,48148.148148148146,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3904477
5 Bed House with En Suite in Kikuyu Town,House,Kikuyu,5,5.0,262.0,"Service Charge Included, Walk In Closet, En Suite, Fibre Internet, Alarm, Backup Generator, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area, Gym, Swimming Pool","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",20000000.0,20.0,76335.87786259541,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kikuyu-town-3904482
5 Bed Townhouse with En Suite in Kileleshwa,Townhouse,Kileleshwa,5,5.0,392.0,"Aircon, Alarm, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",52000000.0,52.0,132653.0612244898,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3904470
5 Bed Townhouse with En Suite in Lavington,Townhouse,Lavington,5,5.0,1011.715,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, CCTV, BBQ, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",235000000.0,235.0,232278.85323435947,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3904467
5 Bed Townhouse with En Suite in Lavington,Townhouse,Lavington,5,5.0,543.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Gated Community, Wheelchair Access, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",150000000.0,150.0,276243.09392265195,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3904450
5 Bed Villa with En Suite in Lavington,Villa,Lavington,5,6.0,475.0,"En Suite, Backup Generator, Gated Community, Staff Quarters, Parking, Garden, Electric Fence, Balcony","Shopping Centre, School, Hospital, Bus Stop",135000000.0,135.0,284210.5263157895,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3904054
3 Bed Villa with En Suite in Watamu,Villa,Watamu,3,,950.0,"Serviced, Service Charge Included, Walk In Closet, En Suite, Fibre Internet, Backup Generator, Alarm, Aircon, Balcony, Parking, CCTV, Electric Fence, Borehole, Garden, Swimming Pool, Staff Quarters, Kids Play Area","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School, Sea View",52000000.0,52.0,54736.84210526316,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-watamu-3904002
4 Bed House with En Suite in Karen,House,Karen,4,4.0,392.0,"En Suite, Fibre Internet, Walk In Closet, Balcony, Staff Quarters, Parking, Kids Play Area, Wheelchair Access, Gated Community, Garden","Bus Stop, Hospital, Scenic View, School, Shopping Centre",85000000.0,85.0,216836.73469387754,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3903968
